hsa-mir-4497,colon neoplasms
hsa-mir-487a-5p,colon neoplasms
hsa-mir-3200-5p,colon neoplasms
hsa-mir-5590-5p,colon neoplasms
hsa-mir-6852-5p,colon neoplasms
hsa-mir-6089,colon neoplasms
hsa-mir-7702,colon neoplasms
hsa-mir-1265,colon neoplasms
hsa-mir-933,colon neoplasms
hsa-mir-1306-5p,colon neoplasms
hsa-mir-4463,colon neoplasms
hsa-mir-4490,colon neoplasms
hsa-mir-6775-5p,colon neoplasms
hsa-mir-203b-5p,colon neoplasms
hsa-mir-450a-5p,colon neoplasms
hsa-mir-3196,colon neoplasms
hsa-mir-562,colon neoplasms
hsa-mir-1261,colon neoplasms
hsa-mir-4650-5p,colon neoplasms
hsa-mir-643,colon neoplasms
hsa-mir-4516,colon neoplasms
hsa-mir-1294,colon neoplasms
hsa-mir-7152-5p,colon neoplasms
hsa-mir-891a-5p,colon neoplasms
hsa-mir-934,colon neoplasms
hsa-mir-564,colon neoplasms
hsa-mir-3175,colon neoplasms
hsa-mir-555,colon neoplasms
hsa-mir-1914-5p,colon neoplasms
hsa-mir-3648,colon neoplasms
hsa-mir-548t-5p,colon neoplasms
hsa-mir-1268a,colon neoplasms
hsa-mir-1268b,colon neoplasms
hsa-mir-4466,colon neoplasms
hsa-mir-6729-5p,colon neoplasms
hsa-mir-619-5p,colon neoplasms
hsa-mir-450a-1-3p,colon neoplasms
hsa-mir-450a-2-3p,colon neoplasms
hsa-mir-527,colon neoplasms
hsa-mir-1305,colon neoplasms
hsa-mir-1322,colon neoplasms
hsa-mir-633,colon neoplasms
hsa-mir-4291,colon neoplasms
hsa-mir-4324,colon neoplasms
hsa-mir-921,colon neoplasms
hsa-mir-2116-5p,colon neoplasms
hsa-mir-3940-5p,colon neoplasms
hsa-mir-1295b-5p,colon neoplasms
hsa-mir-4478,colon neoplasms
hsa-mir-668-5p,colon neoplasms
hsa-mir-3156-5p,colon neoplasms
hsa-mir-4488,colon neoplasms
hsa-mir-6721-5p,colon neoplasms
hsa-mir-521,colon neoplasms
hsa-mir-3924,colon neoplasms
hsa-mir-548e-5p,colon neoplasms
hsa-mir-550b-2-5p,colon neoplasms
hsa-mir-3185,colon neoplasms
hsa-mir-1277-5p,colon neoplasms
hsa-mir-3945,colon neoplasms
hsa-mir-4501,colon neoplasms
hsa-mir-4672,colon neoplasms
hsa-mir-3923,colon neoplasms
hsa-mir-5000-5p,colon neoplasms
hsa-mir-5009-5p,colon neoplasms
hsa-mir-3065-5p,colon neoplasms
hsa-mir-3976,colon neoplasms
hsa-mir-4648,colon neoplasms
hsa-mir-4664-5p,colon neoplasms
hsa-mir-516b-5p,colon neoplasms
hsa-mir-517-5p,colon neoplasms
hsa-mir-517b-3p,colon neoplasms
hsa-mir-3195,colon neoplasms
hsa-mir-4469,colon neoplasms
hsa-mir-4510,colon neoplasms
hsa-mir-4489,colon neoplasms
hsa-mir-3198,colon neoplasms
hsa-mir-7515,colon neoplasms
hsa-mir-4793-5p,colon neoplasms
hsa-mir-3916,colon neoplasms
hsa-mir-4274,colon neoplasms
hsa-mir-4784,colon neoplasms
hsa-mir-4795-5p,colon neoplasms
hsa-mir-623,colon neoplasms
hsa-mir-1909-5p,colon neoplasms
hsa-mir-3138,colon neoplasms
hsa-mir-5692b,colon neoplasms
hsa-mir-3610,colon neoplasms
hsa-mir-1267,colon neoplasms
hsa-mir-1282,colon neoplasms
hsa-mir-6069,colon neoplasms
hsa-mir-4258,colon neoplasms
hsa-mir-4298,colon neoplasms
hsa-mir-7107-5p,colon neoplasms
hsa-mir-7847-3p,colon neoplasms
hsa-mir-3120-5p,colon neoplasms
hsa-mir-3677-5p,colon neoplasms
hsa-mir-3682-5p,colon neoplasms
hsa-mir-3689d,colon neoplasms
hsa-mir-4518,colon neoplasms
hsa-mir-5189-5p,colon neoplasms
hsa-mir-1276,colon neoplasms
hsa-mir-3142,colon neoplasms
hsa-mir-3182,colon neoplasms
hsa-mir-4301,colon neoplasms
hsa-mir-1184,colon neoplasms
hsa-mir-670-5p,colon neoplasms
hsa-mir-548l,colon neoplasms
hsa-mir-1468-5p,colon neoplasms
hsa-mir-3913-5p,colon neoplasms
hsa-mir-3170,colon neoplasms
hsa-mir-1252-5p,colon neoplasms
hsa-mir-7706,colon neoplasms
hsa-mir-3157-5p,colon neoplasms
hsa-mir-5091,colon neoplasms
hsa-mir-6508-5p,colon neoplasms
hsa-mir-7161-5p,colon neoplasms
hsa-mir-4511,colon neoplasms
hsa-mir-6124,colon neoplasms
hsa-mir-4507,colon neoplasms
hsa-mir-4656,colon neoplasms
hsa-mir-6782-5p,colon neoplasms
hsa-mir-3714,colon neoplasms
hsa-mir-6867-5p,colon neoplasms
hsa-mir-412-5p,colon neoplasms
hsa-mir-3163,colon neoplasms
hsa-mir-4281,colon neoplasms
hsa-mir-649,colon neoplasms
hsa-mir-374c-5p,colon neoplasms
hsa-mir-3146,colon neoplasms
hsa-mir-4746-5p,colon neoplasms
hsa-mir-485-3p,colon neoplasms
hsa-mir-133a-3p,colon neoplasms
hsa-mir-519c-3p,colon neoplasms
hsa-mir-330-3p,colon neoplasms
hsa-mir-203a-3p,colon neoplasms
hsa-mir-30a-3p,colon neoplasms
hsa-mir-199a-3p,colon neoplasms
hsa-mir-34b-3p,colon neoplasms
hsa-mir-17-3p,colon neoplasms
hsa-mir-483-3p,colon neoplasms
hsa-mir-127-3p,colon neoplasms
hsa-mir-149-3p,colon neoplasms
hsa-mir-519a-3p,colon neoplasms
hsa-mir-331-3p,colon neoplasms
hsa-mir-34a-3p,colon neoplasms
hsa-mir-624-3p,colon neoplasms
hsa-mir-409-3p,colon neoplasms
hsa-mir-9-3p,colon neoplasms
hsa-mir-150-3p,colon neoplasms
hsa-mir-34c-3p,colon neoplasms
hsa-mir-574-3p,colon neoplasms
hsa-mir-655-3p,colon neoplasms
hsa-mir-155-3p,colon neoplasms
hsa-mir-455-3p,colon neoplasms
hsa-mir-487b-3p,colon neoplasms
hsa-mir-541-3p,colon neoplasms
hsa-mir-489-3p,colon neoplasms
hsa-mir-21-3p,colon neoplasms
hsa-mir-1-5p,colon neoplasms
hsa-mir-140-3p,colon neoplasms
hsa-mir-195-3p,colon neoplasms
hsa-mir-486-3p,colon neoplasms
